id,listing_name,host_id,host_name,neighborhood,latitude,longitude,room_type,property_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,rating,cleaning_fee,service_fee,instant_bookable,last_review
5774,Trevor Ports Stay,5665,Katherine,Queens,40.881167,-73.879041,Private room,Villa,165,14,280,0.73,18,3.7,46,5,False,2025-08-23
5775,Gregory Trafficway Stay,5277,Christina,Queens,40.879115,-73.806822,Hotel room,Villa,83,11,211,8.33,29,3.7,40,37,True,2025-12-13
5776,Stacey Expressway Stay,7135,Charles,Manhattan,40.86744,-73.936224,Entire home/apt,Loft,306,5,199,11.21,206,4.0,32,31,True,2026-01-06
5777,Jeremy Underpass Stay,1001,Jessica,Staten Island,40.72968,-73.800311,Shared room,Studio,72,14,242,4.34,26,4.3,66,30,False,2025-09-07
5778,Shannon Tunnel Stay,5921,James,Williamsburg,40.674196,-73.706471,Entire home/apt,House,239,7,292,1.26,28,4.8,10,31,True,2025-11-07
5779,Velazquez Bridge Stay,8149,Tiffany,Williamsburg,40.52955,-73.856517,Hotel room,Condo,107,12,223,10.65,331,3.1,41,36,False,2025-09-29
5780,Haas Ford Stay,2463,Megan,Manhattan,40.861659,-73.7552,Shared room,Apartment,21,14,334,8.24,73,5.0,61,8,False,2025-09-26
5781,Marsh Ridges Stay,5802,Joseph,Upper East Side,40.701075,-73.805215,Private room,Loft,71,6,44,3.24,250,4.4,51,30,True,2025-11-18
5782,Robert Spurs Stay,2962,Jill,Harlem,40.70273,-73.738754,Entire home/apt,Condo,243,11,129,10.53,14,4.7,25,16,False,2025-05-16
5783,Miller Springs Stay,5133,Brittany,Bronx,40.772849,-74.057509,Private room,House,142,14,118,5.71,53,4.8,46,21,True,2026-03-16
5784,Thompson Rue Stay,1959,Rodney,Staten Island,40.791991,-73.841371,Entire home/apt,House,141,12,256,2.96,133,4.9,63,17,False,2025-12-02
5785,Molly Springs Stay,8432,James,Chelsea,40.847164,-74.028214,Hotel room,Villa,240,10,362,3.82,148,3.1,31,25,True,2026-03-25
5786,Lopez Road Stay,4111,Karen,Brooklyn,40.844002,-73.941774,Entire home/apt,Villa,475,6,139,0.04,328,4.8,14,7,False,2026-02-02
5787,Samantha Branch Stay,2389,Johnny,Williamsburg,40.720374,-73.805211,Hotel room,Loft,153,12,14,3.8,315,3.1,15,5,False,2025-07-30
5788,Henderson Expressway Stay,6193,Jason,Staten Island,40.860805,-73.962601,Entire home/apt,House,331,7,202,4.75,101,3.1,80,5,True,2025-11-25
5789,Zachary Alley Stay,7875,Robert,Staten Island,40.744038,-73.91526,Private room,Condo,66,2,378,8.13,158,4.5,43,30,True,2025-05-21
5790,Brown Causeway Stay,9957,Melissa,Harlem,40.874497,-74.03005,Private room,Loft,58,9,27,0.89,233,4.5,54,24,False,2025-07-09
5791,Molina Burgs Stay,8858,Thomas,Harlem,40.579804,-73.841914,Hotel room,House,226,2,94,2.5,32,4.7,56,30,False,2026-02-20
5792,Jillian Club Stay,7391,Antonio,Harlem,40.806811,-73.936152,Hotel room,Studio,258,10,201,7.78,61,4.6,71,32,False,2025-08-28
5793,Smith Course Stay,3761,Bridget,Williamsburg,40.640553,-74.051586,Hotel room,Villa,264,12,42,11.15,116,4.2,73,35,True,2025-09-02
5794,Daniel Extensions Stay,2156,Lucas,Manhattan,40.842859,-73.906696,Shared room,Apartment,27,4,418,5.09,183,3.8,15,32,True,2025-06-19
5795,David Stravenue Stay,6204,David,Williamsburg,40.544924,-73.92883,Private room,Condo,48,13,5,11.64,113,3.2,21,20,False,2025-11-06
5796,Robles Route Stay,1984,Sandy,Upper East Side,40.605582,-73.924264,Private room,Condo,79,9,85,7.9,12,4.3,34,20,True,2025-11-26
5797,Angela Lane Stay,3773,Kristina,Manhattan,40.504672,-73.920849,Hotel room,Villa,149,3,38,1.19,100,4.9,76,34,True,2026-02-21
5798,West Village Stay,6445,Mary,Chelsea,40.842949,-73.794086,Entire home/apt,Studio,239,14,154,6.02,231,3.2,35,24,True,2025-05-26
5799,Beth Gardens Stay,2404,Richard,Williamsburg,40.584256,-73.984926,Private room,Studio,130,13,191,4.16,78,4.5,57,36,False,2025-05-21
5800,Jones Pike Stay,2600,Patricia,SoHo,40.614154,-73.751051,Entire home/apt,Apartment,497,4,321,3.35,43,4.8,17,26,False,2026-01-04
5801,Walters Hills Stay,6671,James,Brooklyn,40.614553,-73.979647,Hotel room,Studio,245,10,284,5.74,57,4.0,62,12,True,2025-11-22
5802,Kimberly Burgs Stay,9450,George,Queens,40.684211,-73.707909,Hotel room,Studio,220,7,300,4.08,199,3.4,19,24,False,2025-11-17
5803,Rogers Lakes Stay,8175,Rebecca,Williamsburg,40.691089,-73.821375,Private room,Villa,140,9,44,2.79,192,3.2,21,16,False,2025-08-28
5804,Luis Landing Stay,1702,Dana,Bronx,40.5185,-73.732249,Shared room,House,75,9,248,9.04,154,5.0,49,27,True,2026-03-24
5805,Joshua Parkway Stay,7450,Amanda,Brooklyn,40.700958,-73.989668,Entire home/apt,House,419,13,423,5.77,62,4.2,40,37,False,2025-09-24
5806,Tran Walk Stay,2126,Stacey,Bronx,40.530086,-73.767229,Entire home/apt,Studio,366,3,420,5.26,283,4.7,55,40,True,2026-04-05
5807,James Locks Stay,3412,Gary,Manhattan,40.612951,-73.899779,Hotel room,House,178,10,429,2.03,194,5.0,13,14,False,2025-06-03
5808,Moore Extension Stay,3298,Julie,Queens,40.622291,-73.973129,Shared room,Studio,83,9,28,5.16,185,3.4,28,8,True,2026-01-27
5809,Brewer Prairie Stay,6813,Joel,Brooklyn,40.512455,-74.014327,Shared room,Loft,45,10,253,9.08,97,3.6,23,28,False,2025-11-30
5810,Bobby Avenue Stay,6469,Edward,Brooklyn,40.754942,-73.903327,Shared room,Villa,52,1,402,7.95,31,4.8,70,34,True,2026-01-24
5811,Brittany Forges Stay,3980,Gloria,Manhattan,40.537063,-73.947816,Hotel room,Condo,292,4,238,1.0,154,3.0,29,22,False,2025-06-27
5812,Timothy Dam Stay,8613,Jennifer,Bronx,40.527898,-73.749434,Shared room,Condo,24,7,377,6.94,42,3.9,45,11,False,2025-08-26
5813,Roy Skyway Stay,4329,Victoria,Harlem,40.537472,-73.836668,Entire home/apt,Villa,480,14,417,5.12,2,3.2,42,33,False,2025-09-06
5814,Luke Tunnel Stay,2295,Robert,SoHo,40.844902,-73.912147,Private room,Apartment,100,2,55,0.48,170,4.0,77,27,True,2025-09-26
5815,Bowers Stravenue Stay,6573,Gregory,Chelsea,40.700632,-73.745519,Private room,Studio,171,13,169,1.15,68,4.5,30,22,False,2025-07-06
5816,James Square Stay,8415,Ana,Staten Island,40.617778,-73.806722,Hotel room,Apartment,183,14,259,3.39,223,4.2,35,29,True,2025-10-27
5817,Colleen Point Stay,5369,Kim,Harlem,40.566766,-73.881552,Private room,Apartment,155,8,389,1.41,32,3.4,69,37,True,2025-10-31
5818,Nicole Unions Stay,2708,Anne,Brooklyn,40.828323,-74.014071,Private room,Apartment,168,10,23,9.6,351,3.9,57,25,False,2025-10-29
5819,Morales Crest Stay,2428,Jill,SoHo,40.752609,-73.784423,Hotel room,House,260,3,387,0.55,35,3.5,32,23,True,2026-02-25
5820,Catherine Ports Stay,4386,Collin,SoHo,40.596002,-73.976746,Shared room,Studio,32,13,187,9.26,97,3.8,22,8,False,2025-09-21
5821,Stein Manor Stay,5261,Kim,Harlem,40.80401,-73.901299,Hotel room,Loft,101,2,74,4.39,21,4.4,41,35,True,2026-04-24
5822,Richardson Stream Stay,8797,Gregory,Upper East Side,40.691269,-73.968408,Entire home/apt,Apartment,178,7,453,2.08,154,5.0,60,11,False,2025-06-09
5823,Cesar Roads Stay,7777,Marc,Bronx,40.696223,-73.728544,Private room,Villa,168,11,420,9.7,95,4.8,78,27,False,2026-05-05
5824,Christopher Burg Stay,3597,Shannon,Chelsea,40.537353,-73.740725,Entire home/apt,Loft,413,10,401,2.84,345,3.3,22,24,True,2026-05-11
5825,Jacqueline Estate Stay,7806,Jason,Staten Island,40.536029,-74.025407,Hotel room,Studio,276,14,451,5.1,229,3.1,51,28,False,2025-10-22
5826,Monica Creek Stay,6973,Jacqueline,SoHo,40.827553,-74.085442,Entire home/apt,Loft,460,14,223,0.63,359,3.9,37,29,False,2025-09-11
5827,Amanda Hollow Stay,7914,Roger,Staten Island,40.692398,-73.819984,Private room,Apartment,72,12,456,8.54,80,3.4,23,12,True,2025-06-12
5828,Jeffery Ways Stay,6600,Collin,Queens,40.713814,-73.86216,Private room,Loft,180,6,344,10.41,92,4.8,68,12,True,2026-01-13
5829,Angela Common Stay,9203,Kyle,Brooklyn,40.87946,-74.040591,Shared room,Apartment,75,13,182,4.32,112,3.7,32,34,False,2025-07-15
5830,David Greens Stay,9254,Isaiah,Queens,40.52487,-73.792194,Private room,Loft,112,12,242,9.65,237,4.0,18,24,False,2026-01-07
5831,Terri Falls Stay,7210,William,Williamsburg,40.600344,-73.915058,Shared room,House,87,11,299,6.1,211,3.5,69,21,True,2026-02-06
5832,Allison Ways Stay,3434,Beth,Upper East Side,40.556303,-74.070287,Shared room,Villa,68,5,297,10.46,272,4.9,69,16,True,2025-11-09
5833,Isaiah Ford Stay,9221,Shawn,Williamsburg,40.544113,-73.937367,Entire home/apt,House,495,3,109,8.19,151,4.1,59,10,False,2025-12-02
5834,Laura Hollow Stay,7328,Yvette,Chelsea,40.87897,-74.046554,Shared room,Villa,46,1,400,5.12,365,4.4,35,30,True,2025-10-19
5835,Sylvia River Stay,6655,Hailey,Harlem,40.605933,-74.043721,Entire home/apt,House,362,4,374,2.96,255,4.2,13,25,True,2026-04-25
5836,Marsh Parks Stay,9970,Andrew,Williamsburg,40.679257,-74.015842,Entire home/apt,Condo,426,8,463,3.46,175,4.3,74,17,True,2025-05-26
5837,Castro Prairie Stay,4103,Shawna,SoHo,40.867403,-73.924828,Entire home/apt,Villa,189,8,338,6.44,177,4.7,33,9,True,2025-11-02
5838,Katelyn Knolls Stay,8296,John,Upper East Side,40.612513,-73.756387,Hotel room,Condo,241,14,409,3.19,183,5.0,42,39,True,2025-08-30
5839,Elizabeth Spur Stay,6982,Jason,Harlem,40.744331,-74.008995,Hotel room,House,215,4,208,1.46,29,3.5,66,24,False,2026-03-24
5840,Lawrence Mountains Stay,3307,Maria,Harlem,40.844328,-74.07745,Shared room,Loft,23,13,168,2.49,59,4.9,46,5,True,2025-09-16
5841,Michael Prairie Stay,8338,John,Upper East Side,40.883752,-73.954331,Hotel room,Loft,224,2,288,0.01,51,4.0,38,38,True,2025-09-19
5842,Maureen Lock Stay,9193,Christopher,Upper East Side,40.603669,-74.077813,Hotel room,Studio,292,8,291,5.35,29,3.1,28,27,True,2025-09-18
5843,Linda Isle Stay,5769,Angela,Harlem,40.76112,-74.050639,Shared room,Studio,49,8,395,3.38,114,3.1,32,6,True,2025-12-31
5844,Robert Shores Stay,5948,Robert,Manhattan,40.574747,-74.020269,Entire home/apt,Studio,263,6,300,11.9,13,3.7,36,31,True,2025-12-11
5845,Angela Lake Stay,5739,Jeffrey,Williamsburg,40.707209,-73.923965,Hotel room,Loft,237,3,212,9.31,144,3.3,63,34,True,2025-12-28
5846,Larry Expressway Stay,4064,Louis,Bronx,40.838297,-73.816953,Hotel room,Apartment,210,7,124,8.18,282,4.7,30,5,True,2025-11-29
5847,David Ferry Stay,6425,Drew,Staten Island,40.556064,-73.808719,Shared room,Apartment,21,6,497,10.79,30,3.4,16,30,False,2025-10-26
5848,Andrew Groves Stay,9851,Sherri,Staten Island,40.512731,-73.855475,Entire home/apt,Condo,247,5,492,8.48,175,4.5,59,35,True,2025-10-31
5849,Ryan Turnpike Stay,2183,Tamara,Williamsburg,40.601226,-73.820308,Entire home/apt,Apartment,473,8,460,3.66,30,3.8,65,17,False,2026-03-31
5850,Juan Mountains Stay,1839,Kristy,Brooklyn,40.708036,-73.978506,Shared room,Villa,32,9,466,4.25,318,4.8,18,18,False,2025-11-04
5851,Janice Glen Stay,6542,Joseph,Chelsea,40.63069,-74.045214,Entire home/apt,Villa,359,3,227,11.36,99,3.9,25,38,True,2026-02-09
5852,Christian Field Stay,6976,Danielle,SoHo,40.556494,-73.839804,Entire home/apt,Villa,187,13,87,9.65,146,4.7,23,20,True,2026-02-23
5853,Carr View Stay,6125,Joanna,Queens,40.672931,-73.829129,Shared room,House,68,11,144,8.04,43,4.4,26,16,True,2025-09-08
5854,Michele Canyon Stay,6857,Amanda,Brooklyn,40.724004,-73.725197,Entire home/apt,Studio,249,9,144,9.34,265,4.4,55,8,False,2026-04-11
5855,Taylor Cove Stay,5239,Ashley,Upper East Side,40.565909,-73.977119,Private room,Studio,79,5,354,5.54,214,3.5,69,20,True,2025-12-26
5856,Mark Bypass Stay,4645,James,Brooklyn,40.873331,-73.938185,Entire home/apt,Studio,440,2,283,6.1,179,3.4,41,23,False,2026-03-01
5857,Rebecca Cliff Stay,1901,Raymond,Staten Island,40.720672,-73.884105,Private room,Condo,41,10,240,9.04,19,4.6,11,39,False,2026-02-03
5858,Carey Rapid Stay,2141,Colin,Queens,40.614719,-73.701297,Entire home/apt,Villa,363,7,314,4.44,195,3.0,61,39,True,2026-02-02
5859,Cynthia Landing Stay,1874,David,Brooklyn,40.560611,-73.705196,Shared room,Loft,35,6,43,3.54,207,3.6,48,10,True,2026-02-17
5860,Berry Keys Stay,9822,Jose,Harlem,40.807186,-73.894547,Hotel room,Villa,124,5,500,2.16,34,4.3,67,7,True,2025-10-31
5861,Jacqueline Circle Stay,2305,Anthony,Bronx,40.865607,-73.834135,Shared room,House,60,8,156,5.38,35,4.2,71,23,True,2025-10-21
5862,Sarah Heights Stay,9868,James,Queens,40.534504,-73.756973,Entire home/apt,Loft,188,6,206,6.76,158,3.7,22,36,False,2026-02-16
5863,Amber Spur Stay,9225,Kelly,Harlem,40.84062,-73.74903,Entire home/apt,Loft,200,8,421,2.66,236,4.7,28,7,False,2026-05-04
5864,Hardin Court Stay,4734,Natasha,SoHo,40.612888,-73.853527,Private room,Loft,41,7,418,0.5,11,4.7,76,26,True,2025-07-16
5865,Miller Villages Stay,6154,Joshua,Staten Island,40.628675,-73.878739,Entire home/apt,House,164,2,193,1.42,123,4.5,15,38,True,2026-04-19
5866,Courtney Trail Stay,5359,Travis,Queens,40.814847,-74.018984,Private room,House,162,11,322,9.5,89,3.0,26,19,False,2026-03-17
5867,Hill Fort Stay,8905,Erin,Chelsea,40.528483,-73.867784,Entire home/apt,House,306,10,120,1.46,203,4.6,17,35,False,2026-04-29
5868,Derek Forges Stay,4591,Jose,Brooklyn,40.709591,-73.816261,Shared room,Villa,59,9,214,7.03,135,3.2,36,13,False,2026-05-01
5869,James Junctions Stay,1636,Vernon,Staten Island,40.857957,-74.048105,Private room,Studio,152,13,417,1.24,24,4.2,75,35,True,2026-02-10
5870,Huber Overpass Stay,8989,Amanda,Upper East Side,40.560728,-74.014932,Shared room,Condo,45,2,423,2.2,336,3.4,64,37,True,2025-06-29
5871,Kevin Key Stay,5659,Kelly,Chelsea,40.694839,-74.07106,Shared room,Condo,89,5,330,7.16,309,3.9,60,15,True,2025-09-21
5872,Debra Vista Stay,4688,Drew,Harlem,40.808793,-73.902227,Entire home/apt,Apartment,374,12,7,3.21,298,3.0,28,18,True,2026-02-27
5873,Brandon Highway Stay,3307,John,Queens,40.825516,-73.84205,Hotel room,Studio,283,14,378,11.63,347,3.3,63,20,False,2025-12-10
5874,David Pass Stay,1985,Kathryn,Bronx,40.684429,-74.021385,Entire home/apt,House,181,11,405,4.68,288,4.9,13,30,True,2025-08-06
5875,Carpenter Hollow Stay,6444,Dalton,Chelsea,40.730836,-73.731529,Entire home/apt,Apartment,475,7,91,10.82,143,4.2,59,10,False,2026-02-19
5876,Miles Cove Stay,9083,Phillip,SoHo,40.635316,-73.712956,Entire home/apt,Studio,267,12,347,6.48,203,3.4,35,20,True,2025-07-13
5877,Nicole Bypass Stay,7310,Ashley,Bronx,40.511294,-73.856608,Private room,House,84,12,98,5.83,124,4.6,27,40,True,2026-04-13
5878,Black Crescent Stay,6795,Hannah,Brooklyn,40.760011,-74.033164,Shared room,Loft,75,14,61,8.62,269,3.8,40,14,True,2025-12-08
5879,William Isle Stay,7446,Gary,Staten Island,40.737402,-73.824149,Hotel room,Loft,261,6,85,2.01,82,3.1,41,38,True,2025-12-15
5880,Ortega Lake Stay,7829,Justin,Brooklyn,40.616187,-73.764735,Private room,Apartment,133,6,243,8.04,76,3.1,12,28,True,2025-06-07
5881,Gray Trace Stay,3505,Lindsey,Williamsburg,40.700665,-74.027079,Entire home/apt,Loft,302,2,166,6.47,311,4.0,26,14,False,2026-02-19
5882,Williams Trafficway Stay,7864,Jerry,Williamsburg,40.658918,-73.934092,Shared room,Studio,88,1,38,10.28,239,4.2,54,5,False,2026-01-01
5883,Cantrell Lane Stay,2050,Andrew,Upper East Side,40.896079,-73.700932,Entire home/apt,Loft,361,6,454,11.4,94,3.2,71,38,False,2026-05-11
5884,Stacy Lake Stay,5557,Jenny,Queens,40.590289,-73.897683,Hotel room,Villa,160,4,437,6.09,165,3.4,35,21,True,2026-02-24
5885,Lane Crest Stay,9292,Jon,Harlem,40.713631,-73.729028,Shared room,Villa,80,14,179,0.15,323,4.1,55,8,True,2026-02-17
5886,Donna Camp Stay,3279,Savannah,Upper East Side,40.864792,-74.078941,Entire home/apt,Condo,348,8,383,1.75,123,3.7,65,33,False,2026-03-02
5887,Eddie Ways Stay,2737,Charles,Williamsburg,40.632932,-73.761902,Entire home/apt,Villa,293,4,1,6.82,44,4.3,70,10,True,2025-08-13
5888,Perez Mall Stay,9021,Luis,Bronx,40.886987,-73.810363,Hotel room,Studio,118,7,424,2.68,235,4.3,38,26,False,2026-01-05
5889,Parker Unions Stay,9288,Kristen,Brooklyn,40.600618,-73.989153,Shared room,House,63,12,55,11.42,71,3.3,75,14,False,2026-04-27
5890,Erica Point Stay,1523,Bonnie,Queens,40.656934,-73.763482,Hotel room,Loft,185,9,121,5.56,22,3.5,35,29,False,2025-10-13
5891,Jordan Ridge Stay,3273,Brianna,Chelsea,40.866036,-74.085469,Entire home/apt,House,194,11,28,5.6,190,3.0,56,35,True,2026-03-06
5892,Angela Passage Stay,9566,Stacy,Harlem,40.516333,-73.878353,Hotel room,Apartment,237,2,82,11.51,341,3.2,13,24,True,2026-03-11
5893,Forbes Plaza Stay,2079,Gregory,Williamsburg,40.644887,-73.881397,Private room,Condo,53,4,440,3.71,142,4.9,22,12,True,2025-12-03
5894,Kevin Orchard Stay,5256,Alexandra,Brooklyn,40.653272,-74.061029,Private room,Studio,77,3,2,1.86,265,4.0,37,33,True,2025-11-15
5895,Dustin Road Stay,5881,Jose,Chelsea,40.834494,-74.051909,Entire home/apt,Loft,130,3,126,4.06,237,3.5,52,36,True,2025-12-06
5896,Christopher Squares Stay,4314,Megan,Staten Island,40.531218,-73.88314,Private room,Condo,88,11,179,5.17,159,5.0,20,36,False,2025-11-17
5897,John River Stay,9811,Danielle,Staten Island,40.555728,-74.059433,Shared room,Apartment,76,6,485,6.42,214,3.5,15,16,False,2026-04-29
5898,Ball Field Stay,5357,Michelle,Brooklyn,40.579598,-73.866922,Hotel room,Studio,284,5,434,8.34,286,3.1,46,30,True,2025-11-22
5899,Phillips Canyon Stay,9645,Robert,Staten Island,40.672142,-73.717233,Entire home/apt,Loft,245,8,84,4.5,304,4.3,30,9,False,2025-10-03
5900,Maxwell Island Stay,7596,Alexandra,Upper East Side,40.809462,-74.009491,Hotel room,Studio,295,1,373,6.31,322,3.9,42,19,True,2025-09-06
5901,Parker Skyway Stay,9721,Jacob,Staten Island,40.838733,-73.817986,Entire home/apt,Villa,200,11,450,0.7,113,5.0,56,18,True,2025-12-28
5902,Joseph Via Stay,5056,Kendra,Staten Island,40.583893,-74.062628,Shared room,Condo,88,7,19,5.99,96,4.0,60,34,True,2025-09-18
5903,Patton Drives Stay,2731,Stephen,Williamsburg,40.741257,-73.716618,Hotel room,Villa,195,8,487,1.26,98,3.4,28,19,True,2025-10-15
5904,Donna Spur Stay,3429,Michael,Chelsea,40.589145,-74.014223,Hotel room,House,207,3,434,6.88,325,4.8,69,26,False,2025-08-16
5905,Davis Manor Stay,5622,Kevin,Brooklyn,40.848157,-73.92307,Entire home/apt,Studio,301,12,309,4.96,319,3.1,63,16,True,2026-05-01
5906,Francisco Ports Stay,6845,Terri,Upper East Side,40.518688,-74.098318,Private room,Villa,76,10,205,6.38,329,4.5,76,19,False,2025-05-26
5907,Shane Walks Stay,1879,Bryan,Brooklyn,40.518142,-74.028947,Hotel room,House,243,2,221,5.24,179,3.4,48,19,True,2025-06-29
5908,Tiffany Point Stay,1477,Matthew,SoHo,40.82483,-73.75123,Entire home/apt,Villa,319,13,181,1.41,223,3.0,32,39,False,2025-11-28
5909,Graham Radial Stay,7886,Martin,Williamsburg,40.761728,-73.746799,Private room,Apartment,171,12,47,10.14,191,3.0,70,29,False,2025-10-25
5910,Molly Prairie Stay,8316,Sharon,Chelsea,40.535742,-73.986238,Private room,Studio,157,3,85,3.72,137,4.5,24,8,True,2025-06-26
5911,Ayala Meadows Stay,5397,Ray,SoHo,40.792182,-73.995823,Private room,Studio,112,14,283,1.36,236,3.8,39,26,True,2025-08-03
5912,Alexander Dale Stay,9401,John,Bronx,40.6694,-73.896734,Hotel room,Villa,160,11,424,7.04,107,4.8,38,36,True,2026-05-05
5913,Young Burgs Stay,7704,Laurie,Harlem,40.749769,-73.901019,Private room,Studio,162,10,16,10.6,192,3.5,49,14,True,2026-01-06
5914,Christine Port Stay,4903,Maurice,Upper East Side,40.855336,-73.883629,Hotel room,House,263,9,436,8.99,327,4.0,12,25,True,2025-09-11
5915,Wallace Flat Stay,9475,Jessica,Harlem,40.888051,-73.840768,Private room,Condo,102,7,206,11.91,292,3.2,27,25,False,2025-12-07
5916,Danielle Gateway Stay,9528,John,Queens,40.878239,-73.778902,Shared room,Villa,39,11,121,2.4,345,4.1,73,30,False,2025-06-22
5917,Michael Skyway Stay,4731,Lisa,Chelsea,40.605479,-73.957854,Shared room,Studio,23,12,175,6.75,299,3.4,61,8,False,2025-11-06
5918,Cory Avenue Stay,6846,Kristy,Bronx,40.5066,-73.91387,Hotel room,Villa,163,2,217,1.5,257,4.6,57,23,False,2025-12-26
5919,Reyes Track Stay,9458,Daniel,Queens,40.866321,-73.715777,Entire home/apt,Loft,364,14,135,1.85,316,4.7,32,23,False,2025-09-21
5920,Brandon Road Stay,3886,Nathaniel,Queens,40.577449,-73.792826,Hotel room,Studio,292,1,170,0.55,345,4.8,41,19,False,2026-05-05
5921,Andrews Lane Stay,7492,Michael,Staten Island,40.701709,-73.706778,Private room,Loft,131,2,34,7.42,104,4.7,55,17,False,2025-05-18
5922,Ingram Crest Stay,6741,Betty,SoHo,40.596123,-74.0649,Hotel room,House,218,12,309,8.28,121,4.6,55,32,False,2026-02-16
5923,Smith Trail Stay,4252,Tina,Upper East Side,40.885063,-73.939492,Private room,Condo,156,2,459,11.14,40,3.5,49,13,True,2026-01-05
5924,Phillip Mews Stay,5268,Lance,Queens,40.863379,-73.744364,Shared room,Studio,75,14,264,3.01,13,3.1,11,29,True,2025-06-24
5925,Jonathan Port Stay,2880,Holly,Bronx,40.77701,-73.718816,Private room,Villa,136,14,378,11.91,165,3.8,64,14,False,2026-02-08
5926,Matthew Meadow Stay,7251,Michael,Williamsburg,40.790081,-73.741248,Private room,Villa,66,14,456,10.07,114,4.3,21,17,False,2025-06-02
5927,Micheal Harbors Stay,6901,Michael,Staten Island,40.567646,-73.974952,Entire home/apt,Loft,348,7,196,2.17,264,3.6,29,27,True,2026-04-20
5928,Johnson Common Stay,5985,James,Queens,40.854868,-73.935934,Entire home/apt,Condo,366,14,377,5.68,277,4.3,17,10,True,2025-05-20
5929,Blackwell Mountains Stay,1908,Deborah,Williamsburg,40.538471,-74.020192,Shared room,Villa,49,5,314,0.62,91,4.6,52,26,True,2025-10-18
5930,Mark Springs Stay,4831,Gary,Brooklyn,40.796465,-74.010391,Hotel room,House,247,7,246,6.96,125,3.3,22,29,False,2026-04-02
5931,Mitchell Land Stay,9720,Cynthia,Queens,40.573329,-73.977182,Hotel room,Villa,240,12,370,2.31,77,4.1,37,15,False,2025-11-30
5932,Theresa Inlet Stay,4891,Roger,Chelsea,40.648368,-74.009431,Shared room,Loft,73,5,39,0.73,101,3.3,65,34,False,2025-07-10
5933,Simmons Ville Stay,5124,Joel,Harlem,40.613531,-73.984269,Hotel room,Apartment,105,1,157,11.21,213,4.1,12,32,True,2025-09-21
5934,Tyler Brook Stay,9694,Randall,Harlem,40.737318,-73.94409,Hotel room,Apartment,258,10,117,5.45,318,3.5,10,9,True,2025-05-28
5935,Kevin Center Stay,5964,Amber,Brooklyn,40.590053,-73.74544,Entire home/apt,Loft,487,12,269,9.4,167,4.8,59,40,False,2025-09-14
5936,Mario Circle Stay,3381,Meghan,Staten Island,40.833073,-74.062587,Shared room,Condo,70,8,169,3.4,10,4.3,50,36,True,2025-05-15
5937,Ryan Centers Stay,9118,Jocelyn,Queens,40.811261,-73.774065,Private room,Loft,128,1,332,4.21,313,4.5,64,11,True,2026-03-16
